"Time [ns]","Moving1.Position [deg]","Torque1.Torque [deg]"
852000000.000001,158.712075008357,67.3507145939412
854000000.000001,161.108780605026,67.6255905675009
856000000.000001,163.660251212696,67.3207744634415
858000000.000001,166.366056572677,67.1387482907446
860000000.000001,169.22582913389,67.2094226091895
862000000.000001,172.239389217449,66.6383532865843
864000000.000001,175.405932634292,66.7465942176669
866000000.000001,178.725438654033,66.8304277906938
868000000.000001,182.197752669162,65.9820910513664
870000000.000001,185.821565666195,65.8646151524385
872000000.000001,189.596501905854,66.1991723567561
874000000.000001,193.522975922207,66.0636670903805
876000000.000001,197.600613136031,65.2904848359959
878000000.000001,201.82796528539,64.7271782408351
880000000.000001,206.203488517347,63.7117893363394
882000000.000001,210.724595467634,61.5629477403355
884000000.000001,215.385642690275,56.3991960068928
886000000.000001,220.171659649145,40.0102726153614
888000000.000001,225.040217491208,-0.348759587493189
890000000.000001,229.908521752686,-39.2791066817326
892000000.000001,234.695348390377,-55.8427339544391
894000000.000001,239.35863590095,-60.774635988197
896000000.000001,243.883719106195,-62.876747351379
898000000.000001,248.265113216425,-63.8955456907094
900000000.000001,252.500245396929,-64.4539064939243
902000000.000001,256.587597003312,-65.1774666666705
904000000.000001,260.525741906741,-65.4584617282065
906000000.000001,264.314071127998,-65.2052251752652
908000000.000001,267.952871724447,-65.1856619008609
910000000.000001,271.441933129807,-66.0684127868529
912000000.000001,274.77997407838,-65.9113182727973
914000000.000001,277.966899220422,-65.9065704888043
916000000.000001,281.002583347433,-66.4104512241508
918000000.000001,283.886317271255,-66.2563263219901
920000000.000001,286.618014147994,-66.5963019795286
922000000.000001,289.197148501523,-66.7662175349242
924000000.000001,291.623406978148,-66.5669377074082
926000000.000001,293.896943898183,-66.7901318252368
928000000.000001,296.017697600764,-66.2580629462148
930000000.000001,297.98665571688,-65.5775324612479
932000000.000001,299.807340048934,-59.611666150392
934000000.000001,301.493635463626,-47.8051658620131
936000000.000001,303.070456291986,-35.771467211439
938000000.000001,304.564445151219,-25.9625533703689
940000000.000001,305.997638607981,-19.5403107867893
942000000.000001,307.385205642092,-15.3258986564842
944000000.000001,308.737538765148,-11.3982580260968
946000000.000001,310.063416431475,-8.34129299779705
948000000.000001,311.369974601038,-5.81489423380182
950000000.000001,312.66305786399,-3.67635308391994
952000000.000001,313.947681747793,-1.62629625039805
954000000.000001,315.228551727016,0.353838873137342
956000000.000001,316.510240130678,2.35357092996482
958000000.000001,317.797338271734,4.39453678438373
960000000.000001,319.094589625956,6.64933184605307
962000000.000001,320.407238673837,9.31920356227099
964000000.000001,321.741501961296,12.65980080155
966000000.000001,323.105004198166,16.5889837845555
968000000.000001,324.506885125645,21.4594411229655
970000000.000001,325.958860650894,28.720602005203
972000000.000001,327.477950569821,39.3632226297996
974000000.000001,329.088201733649,52.4860885360893
976000000.000001,330.818078349182,63.8711234432146
978000000.000001,332.691147510066,66.9066247922526
980000000.000001,334.716568711202,67.3590860651664
982000000.000001,336.896187922063,67.3464764093588
984000000.000001,339.230214357732,67.4921775602689
986000000.000001,341.718835216685,67.4120670802808
988000000.000001,344.361994174309,67.4393503550782
990000000.000001,347.159529743557,66.9875556336915
992000000.000001,350.110814574476,67.1250529129175
994000000.000001,353.215789226121,66.8712424847363
996000000.000001,356.473967371725,66.4757864210939
998000000.000001,359.884718362683,66.6603869134685
1000000000,3.44807380240044,66.4001785366262
