"Time [ns]","Moving1.Position [deg]","Torque1.Torque [deg]"
14800000,26.64,290.185280410212
15000000,27,282.218336609658
15200000,27.36,267.190355370205
15400000,27.72,253.798568978768
15600000,28.08,241.09171799063
15800000,28.44,228.697352501899
16000000,28.8,214.765416108135
16200000,29.16,198.489791561986
16400000,29.52,180.986590064602
16600000,29.88,165.831298554719
16800000,30.24,152.425188780626
17000000,30.6,139.294059687924
17200000,30.96,128.116839500433
17400000,31.3199999999999,112.52643120139
17600000,31.68,98.5258027105532
17800000,32.0399999999999,84.572060653593
18000000,32.4,71.2671512125352
18200000,32.76,58.1412704404235
18400000,33.1199999999999,44.1915871358876
18600000,33.48,28.6066854351926
18800000,33.8399999999999,15.7831219970415
19000000,34.2,3.21822098880611
19200000,34.5599999999999,-9.65691297249352
19400000,34.92,-18.4854620484787
19600000,35.2799999999999,-28.1399988305659
19800000,35.6399999999999,-31.3218728419343
20000000,35.9999999999999,-28.4953453756904
20200000,36.3599999999999,-22.3377643911519
20400000,36.7199999999999,-18.5590276065635
20600000,37.0799999999999,-10.6510227471633
20800000,37.4399999999999,-6.76334596616933
21000000,37.7999999999999,-2.25804520035
21200000,38.1599999999999,-1.82738801750117
21400000,38.5199999999999,-4.62841678763131
21600000,38.8799999999999,-7.78750813566246
21800000,39.2399999999999,-15.1301179612551
22000000,39.5999999999999,-21.6997144735897
22200000,39.9599999999999,-27.3912760702408
22400000,40.3199999999999,-32.0655153938313
22600000,40.6799999999999,-36.6059776536768
22800000,41.0399999999999,-37.7377801472934
23000000,41.3999999999999,-41.0847113440613
23200000,41.7599999999999,-36.1925840648948
23400000,42.1199999999999,-26.1516491249679
23600000,42.4799999999999,-14.8386707165751
23800000,42.8399999999998,-4.89318064659038
24000000,43.1999999999999,1.97125835162831
24200000,43.5599999999998,4.97210939981427
24400000,43.9199999999999,6.27796646212244
24600000,44.2799999999998,5.18758517755406
24800000,44.6399999999998,3.35466092343324
25000000,44.9999999999999,0.063316190551886
25200000,45.3599999999998,-9.52427369999742
25400000,45.7199999999999,-15.8600872834392
25600000,46.0799999999998,-22.1890004199989
25800000,46.4399999999998,-27.3342643532273
26000000,46.7999999999998,-31.6052372643917
26200000,47.1599999999998,-34.8460785249447
26400000,47.5199999999998,-36.4405612902019
26600000,47.8799999999998,-30.8875423754845
26799999.9999999,48.2399999999998,-23.5310546483227
26999999.9999999,48.5999999999998,-19.170386324276
27199999.9999999,48.9599999999998,-14.9000618463871
27399999.9999999,49.3199999999998,-16.5642223398668
27599999.9999999,49.6799999999998,-19.1104170626227
27799999.9999999,50.0399999999998,-24.8389255932511
27999999.9999999,50.3999999999998,-33.4959579297823
28199999.9999999,50.7599999999998,-44.2493131419614
28399999.9999999,51.1199999999998,-56.7651152175185
28599999.9999999,51.4799999999998,-72.1614935785697
28799999.9999999,51.8399999999998,-85.1198254132722
28999999.9999999,52.1999999999998,-98.0201333355187
29199999.9999999,52.5599999999998,-111.400695206839
29399999.9999999,52.9199999999998,-123.472461531702
29599999.9999999,53.2799999999998,-139.114701198036
29799999.9999999,53.6399999999997,-152.585670217127
29999999.9999999,53.9999999999998,-164.954196833817
30199999.9999999,54.3599999999997,-176.195185519491
30399999.9999999,54.7199999999998,-188.485621893689
30599999.9999999,55.0799999999997,-201.458033430124
30799999.9999999,55.4399999999998,-219.006853808964
30999999.9999999,55.7999999999997,-234.642558818831
31199999.9999999,56.1599999999997,-249.003826392678
31399999.9999999,56.5199999999997,-260.985200704474
31599999.9999999,56.8799999999997,-271.721446469426
31799999.9999999,57.2399999999997,-283.953565612418
31999999.9999999,57.5999999999998,-295.349300855371
32199999.9999999,57.9599999999998,-304.151737266938
32399999.9999999,58.3199999999998,-309.913572461927
32599999.9999999,58.6799999999999,-313.878504131648
32799999.9999999,59.0399999999999,-317.220247457352
32999999.9999999,59.3999999999999,-323.958546319349
33199999.9999999,59.7599999999999,-326.505635254547
