"Time [ns]","Moving1.Position [deg]","Torque1.Torque [deg]"
118000000,70.2373027332904,-57.5002086303572
120000000,74.0888167153765,-58.1553766179628
122000000,77.8069852025285,-58.9759742930465
124000000,81.3899219068555,-59.9767057554499
126000000,84.8356974919258,-60.2041731981449
128000000,88.1435273028775,-60.34779358838
130000000,91.3127139588335,-61.3715834529961
132000000,94.3416592349883,-61.316946360614
134000000,97.2299573382154,-61.5740687855747
136000000,99.9770557776957,-62.0466337610353
138000000,102.582151473963,-62.0017085607149
140000000,105.04494759943,-62.485937190629
142000000,107.364759627142,-62.3860352501981
144000000,109.541357366521,-62.9040519064035
146000000,111.57403323002,-62.7843470854126
148000000,113.462691361864,-62.9960995461289
150000000,115.207090812154,-62.8995998866634
152000000,116.807418429511,-62.5846775173031
154000000,118.264444208583,-61.9250253780328
156000000,119.580902206663,-57.7208110520684
158000000,120.766249468511,-50.4388352067259
160000000,121.836086324471,-42.9293835821522
162000000,122.807365901102,-35.8659843778787
164000000,123.696055090449,-29.8278071955058
166000000,124.515934042505,-24.9675668124321
168000000,125.278096023594,-21.4046022041816
170000000,125.99089744486,-18.6396677994679
172000000,126.660730523377,-16.5275848627097
174000000,127.292523442967,-14.8388959388215
176000000,127.890322910575,-13.1114805612238
178000000,128.458005228979,-11.5616940571035
180000000,128.999102182516,-10.242065675012
182000000,129.516664640275,-9.08320911284292
184000000,130.013359352055,-8.0567290927145
186000000,130.491551813139,-7.12865356764301
188000000,130.953378186292,-6.27497464746565
190000000,131.400796640018,-5.49129269614516
192000000,131.835603241516,-4.77760648865356
194000000,132.259437358715,-4.12417807390737
196000000,132.673812791554,-3.48845896245428
198000000,133.080190940172,-2.85882720843677
200000000,133.480007923566,-2.25332259298341
202000000,133.874656611691,-1.65844779379332
204000000,134.26550114233,-1.07214723897133
206000000,134.653884042539,-0.497496648439334
208000000,135.041123515204,0.0686475239358719
210000000,135.428519334719,0.632221650388078
212000000,135.817368441665,1.20716346917796
214000000,136.208989432972,1.79590076157559
216000000,136.604728955214,2.39152226045248
218000000,137.005953048421,2.99658340335007
220000000,137.414051050872,3.6179964469583
222000000,137.830450435394,4.2643982474297
224000000,138.256633468198,4.93794187353087
226000000,138.694155178244,5.66842185852452
228000000,139.14468561198,6.44512967705553
230000000,139.610019908773,7.30748228302912
232000000,140.092133071665,8.25190992045316
234000000,140.593201538361,9.3097473481022
236000000,141.115665013721,10.5211023903529
238000000,141.662295342308,11.8745168872042
240000000,142.236216945596,13.4292201541474
242000000,142.840955823133,15.0880378130209
244000000,143.48034106034,16.9225861060799
246000000,144.158660480374,19.1510700484397
248000000,144.881113457572,22.0145161691492
250000000,145.654317790762,25.6576045607162
252000000,146.486829596169,30.6216647724899
254000000,147.389994036605,36.823902319306
256000000,148.378113883969,44.4954611885712
258000000,149.468374200408,52.5973756616261
260000000,150.67888739084,59.9363240889598
262000000,152.025201905386,63.1843631373598
264000000,153.515181299602,63.4399988164327
266000000,155.150594985885,63.8017278805069
268000000,156.932000772701,63.5595150923607
270000000,158.859154582792,63.5276444149616
272000000,160.931983378272,63.7061271693175
274000000,163.150540814902,63.1645372901499
276000000,165.514109438334,63.2741229541118
278000000,168.022482079525,62.8350028983061
280000000,170.674959495661,62.6512840450819
282000000,173.47101725733,62.4523265299936
284000000,176.410082548412,61.932246340916
286000000,179.491315168322,62.0118846319421
288000000,182.714299392117,61.1250462977694
290000000,186.077517906837,60.6204453001103
292000000,189.579832054279,60.5446874249122
294000000,193.220687116224,59.9000710214789
296000000,196.998571137973,58.5960063628453
298000000,200.910902102621,57.6971769494314
300000000,204.955278667617,56.3098591673438
302000000,209.128336227199,53.9494424224948
304000000,213.424316585001,49.7035043487921
306000000,217.832837239021,41.8663467067438
308000000,222.331224783189,18.1020770668224
310000000,226.868650541202,-12.0728501216494
312000000,231.379830161902,-38.5229033860329
314000000,235.809219675324,-47.9615364673105
316000000,240.130524948156,-52.5948309190705
318000000,244.332082198743,-55.1587289924916
